gender,under_30,senior_citizen,dependents,referred_a_friend,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,streaming_music,paperless_billing,churn_label,cltv,tenure_months,monthly_charges,population,country_united_states,internet_type_cable,internet_type_dsl,internet_type_fiber_optic,payment_method_bank_withdrawal,payment_method_credit_card,payment_method_mailed_check,quarter_q3,device_protection_no,device_protection_yes,tech_support_no,tech_support_yes,state_california,city_encoded,longitude_encoded
0,0,1,0,0,0,0,17,0,0,1,1,1,5677,53,54.9,9210,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,200,1529
0,0,1,0,0,1,0,0,0,0,0,1,1,5761,6,20.15,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211,1577
0,1,1,1,1,1,1,82,0,0,0,0,1,2993,9,90.35,2296,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,227,1550
1,0,1,1,1,1,1,53,0,1,0,1,1,5681,8,55.75,91,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,265,1560
1,0,1,1,1,1,1,29,1,1,1,1,1,4071,71,114.6,187,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,274,1545
1,1,1,0,1,0,0,85,1,1,1,1,1,4698,71,66.8,6216,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,338,1526
0,0,1,0,1,1,0,3,0,1,1,0,1,5757,68,100.3,14417,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,341,1587
0,0,1,0,0,1,1,18,0,1,1,0,1,5503,34,105.35,476,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,354,1510
0,0,1,0,0,1,0,11,0,1,0,0,1,5156,26,85.2,2349,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,364,1546
0,0,1,0,0,1,0,0,0,0,0,0,1,4097,7,18.95,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370,1506
1,0,1,0,0,1,0,28,0,0,0,0,1,5456,20,69.8,390,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,381,1521
1,0,1,0,1,1,1,22,0,1,1,0,1,4115,60,106.15,1916,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,395,1571
0,0,1,1,1,1,0,0,0,0,0,1,1,5809,72,20.55,4913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,397,1541
0,0,1,0,0,1,1,0,0,0,0,1,1,3962,4,25.25,1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,431,1549
0,0,1,1,1,1,0,0,0,0,0,1,1,3677,16,19.75,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,459,1551
1,0,1,0,0,1,0,29,0,0,1,0,1,4323,10,60.95,1653,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,469,1464
0,0,1,0,0,1,1,12,0,1,0,0,1,3031,31,81.15,11180,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,508,1534
1,1,1,0,1,1,0,0,0,0,0,1,1,4241,71,19.1,2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,519,1573
0,1,1,0,0,1,0,0,0,0,0,1,1,4758,58,20.8,882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,533,1594
0,0,1,1,1,1,1,13,1,1,1,0,1,5824,70,90.15,2644,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,562,1472
1,0,1,0,1,1,1,71,1,1,1,1,1,5054,71,90.1,3002,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,564,1508
1,0,1,1,1,1,1,53,1,1,1,0,1,5475,72,118.75,7789,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,607,1479
1,0,1,0,1,1,0,2,0,0,1,1,1,4038,26,85.9,1537,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,628,1542
1,0,1,0,1,1,1,22,0,0,1,0,1,4639,33,95.0,148,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,655,1576
1,0,1,1,1,1,0,0,0,0,0,1,1,2836,10,20.15,2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,667,1519
1,0,1,0,0,1,0,0,0,0,0,0,1,2066,10,21.2,1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,751,1570
1,0,1,1,1,1,1,0,0,0,0,0,1,3109,39,24.2,1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775,1580
1,0,1,0,0,1,0,0,0,0,0,1,1,4188,11,20.3,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,788,1544
1,0,1,1,1,1,1,26,0,1,1,1,1,4732,68,85.3,298,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,822,1537
0,0,1,0,0,1,1,2,0,0,0,0,1,2269,18,89.6,31266,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,904,1520
0,0,1,0,0,1,1,17,1,0,0,1,1,2277,18,56.25,30988,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1021,1554
1,0,1,1,1,1,0,29,0,0,0,0,1,4298,52,50.95,2344,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1024,1524
0,0,1,1,1,1,1,27,1,1,1,1,1,4937,56,115.85,309,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1067,1593
0,0,1,0,0,1,1,13,0,0,1,0,1,2183,45,103.65,13472,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1075,1561
1,0,1,0,0,1,1,0,0,0,0,0,1,6466,67,26.1,23701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1082,1516
0,0,1,0,1,0,0,25,1,0,0,1,1,3610,3,35.1,240,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1088,1538
0,0,1,0,1,1,1,28,0,1,1,1,1,6438,63,67.25,752,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,992,1565
1,0,1,1,1,1,1,0,0,0,0,1,1,5409,11,25.0,23224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310,1618
0,1,1,1,0,1,0,48,0,0,1,0,1,5824,1,59.55,23570,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,310,1616
0,0,1,0,0,1,1,23,0,0,1,0,1,6483,55,77.8,261,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,11,1578
0,0,1,1,1,1,1,25,0,0,0,0,1,2499,25,55.1,199,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,91,1583
1,0,1,0,1,1,1,0,0,0,0,0,1,5613,72,24.15,19596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37,1606
1,0,1,1,0,0,0,25,0,1,0,1,1,5712,65,45.25,1689,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,63,1611
0,0,1,1,1,1,0,0,0,0,0,1,1,4954,7,20.25,695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,1572
1,0,1,0,1,1,1,26,1,1,0,1,1,4675,72,64.75,485,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,123,1566
0,0,1,0,1,1,0,11,0,0,0,1,1,5763,21,54.6,1072,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,156,1605
1,1,1,0,0,1,0,0,0,0,0,0,1,2107,2,20.7,42239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,316,203
0,0,1,0,1,1,1,25,1,1,1,1,1,5130,72,115.8,12241,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,343,1617
1,0,1,0,0,1,0,8,1,0,0,0,1,3672,6,49.45,2423,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,356,1584
0,0,1,0,0,1,0,23,0,0,1,0,1,6339,52,83.8,532,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,360,1596
0,1,1,0,0,1,1,52,1,1,1,0,1,5680,60,116.6,264,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,480,1603
1,1,1,0,1,1,0,51,1,0,0,1,1,4474,12,54.2,155,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,482,1597
1,0,1,0,0,1,0,0,0,0,0,0,1,5917,13,19.3,1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,542,1623
0,1,1,0,0,1,1,47,1,1,0,1,1,4709,22,65.05,265,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,570,1563
1,0,1,1,1,1,1,0,0,0,0,0,1,4755,72,24.05,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,707,1610
1,1,1,0,0,1,0,0,0,0,0,1,1,5355,2,18.75,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710,1575
1,0,1,1,1,1,0,0,0,0,0,1,1,3556,40,20.15,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,748,1621
0,1,1,1,1,1,0,0,0,0,0,1,1,3743,44,20.0,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750,1592
1,1,1,0,0,0,0,76,0,0,1,1,1,5092,1,24.4,1125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,899,1615
0,0,1,0,0,1,1,27,0,0,0,0,1,2562,3,65.25,202,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,934,1568
0,1,1,0,0,1,0,59,0,0,1,0,1,5530,13,50.55,400,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,806,1600
1,1,1,0,0,1,0,52,0,0,1,0,1,4056,1,70.7,270,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1058,1604
0,0,1,1,1,1,0,30,0,0,0,1,1,2776,4,45.25,1666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1076,1582
0,0,1,0,0,1,0,26,0,0,0,0,1,2980,2,70.3,321,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,523,1590
0,1,1,0,0,1,1,53,1,1,1,0,1,5758,72,108.95,200,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,753,1585
1,0,1,1,1,1,1,0,0,0,0,1,1,5359,37,26.45,42239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,316,203
1,0,1,0,0,1,0,0,0,0,0,0,1,5916,23,19.65,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,943
1,0,1,1,1,1,0,0,0,0,0,0,1,5091,42,19.05,24944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48,1002
1,0,1,0,0,1,1,5,1,0,1,1,1,2830,32,74.75,12756,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1063,1130
1,0,1,1,1,1,1,58,0,0,0,0,1,4479,22,75.8,382,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,115,1360
0,1,1,0,1,0,0,59,0,0,1,0,1,4959,42,25.1,262,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,152,1320
1,0,1,0,0,1,0,16,0,0,0,1,1,4909,8,44.45,58830,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,161,1068
1,1,1,1,1,1,1,59,1,0,1,0,1,4997,65,104.3,43718,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,191,1050
1,0,1,1,1,1,1,51,1,1,1,0,1,5650,70,89.0,3674,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,214,977
0,0,1,1,0,1,0,0,0,0,0,1,1,2722,22,20.15,699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226,1135
1,0,1,1,1,0,0,15,1,1,0,1,1,6314,67,36.15,4426,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,258,936
1,0,1,0,0,1,0,0,0,0,0,0,1,2159,25,19.2,18529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,261,1186
1,0,1,0,0,1,0,0,0,0,0,1,1,4137,20,19.25,41636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191,1060
1,1,1,1,0,1,0,52,1,0,1,0,1,5056,2,61.2,4097,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,288,944
0,0,1,0,0,1,0,0,0,0,0,1,1,6097,51,20.45,38534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,298,1059
1,1,1,1,1,0,0,52,1,1,1,1,1,4829,46,35.05,171,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,299,1224
0,1,1,1,0,1,0,27,0,0,1,1,1,5611,13,44.0,2756,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,307,1318
0,0,1,1,1,1,0,19,0,0,0,1,1,3386,26,50.35,850,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,323,915
0,0,1,1,0,1,0,0,0,0,0,0,1,5188,19,20.0,5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,337,935
1,1,1,0,1,1,1,41,1,1,1,0,1,6114,72,86.4,2723,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,362,931
0,0,1,0,0,1,1,14,0,0,1,0,1,3192,24,94.1,1745,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,416,1012
1,1,1,0,1,1,1,48,0,1,1,0,1,5119,46,108.9,9752,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,450,970
1,0,1,0,0,1,0,0,0,0,0,1,1,2822,2,19.9,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,477,792
0,0,1,0,1,1,0,28,0,0,1,0,1,3282,31,66.4,15286,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,529,1063
1,0,1,1,1,1,0,76,1,0,1,1,1,3337,16,100.7,485,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,561,965
0,1,1,1,0,1,1,0,0,0,0,1,1,5662,52,25.6,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,573,1250
0,0,1,1,1,1,0,0,0,0,0,0,1,2928,13,19.85,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,589,1049
1,0,1,0,0,1,0,0,0,0,0,1,1,4261,35,20.75,6096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,661,1022
1,0,1,0,0,1,0,30,0,0,1,1,1,5470,59,95.8,751,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,668,1147
0,0,1,0,1,1,0,23,0,0,1,0,1,5943,72,94.65,32202,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,674,1087
1,0,1,0,1,1,1,12,1,1,1,1,1,5948,49,106.65,32040,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,705,1035
1,0,1,0,0,1,0,29,0,0,0,0,1,2245,2,45.85,2048,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,744,1026
0,0,1,0,0,1,1,3,1,1,0,1,1,4592,1,61.15,34146,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,767,934
0,0,1,0,0,1,0,28,1,1,0,0,1,4093,6,78.95,901,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,771,1120
0,0,1,1,0,1,1,58,1,1,1,0,1,6005,49,109.2,49729,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,796,1051
1,0,1,1,1,1,0,53,1,1,0,0,1,4173,56,61.3,3815,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,814,983
1,0,1,1,1,0,0,10,0,1,0,1,1,2866,6,40.55,947,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,823,1113
0,0,1,0,0,1,0,0,0,0,0,1,1,4636,32,19.8,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,826,922
0,0,1,1,1,1,1,19,1,1,1,0,1,4972,50,108.25,21510,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,830,1039
0,0,1,1,1,1,1,10,0,0,1,0,1,5870,58,105.05,30614,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,835,1055
1,0,1,1,1,1,1,14,1,1,1,0,1,5509,65,90.45,1219,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,915,1072
1,1,1,0,0,1,1,73,1,1,1,0,1,6474,64,86.4,24738,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,917,975
1,0,1,0,1,1,1,11,1,1,0,1,1,5546,66,66.9,4731,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,925,1009
0,0,1,0,1,1,1,15,1,0,1,0,1,5461,38,110.7,2958,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,933,887
1,1,1,0,1,1,0,0,0,0,0,0,1,3585,20,20.0,4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,976,928
1,0,1,0,0,1,0,2,0,1,0,0,1,4260,60,70.15,1273,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1043,891
1,0,1,1,1,1,1,76,1,1,1,0,1,5823,50,80.05,19050,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1063,1141
1,0,1,0,1,0,0,15,1,1,1,0,1,4700,72,49.2,5889,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1080,1037
0,1,1,0,1,1,0,0,0,0,0,0,1,5848,60,20.5,8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1085,1274
0,0,1,0,0,0,0,2,1,0,0,1,1,2653,46,38.25,38547,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1093,1210
1,0,1,1,1,0,0,56,0,1,1,0,1,4175,69,54.95,751,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,17,933
0,0,1,1,1,1,0,0,0,0,0,1,1,5964,19,19.9,4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141,912
1,1,1,1,1,1,0,0,0,0,0,1,1,6015,71,19.9,8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207,959
0,0,1,0,1,1,0,7,1,1,0,0,1,2499,12,84.6,350,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,279,939
0,0,1,0,0,1,1,21,0,1,1,0,1,2292,44,85.25,407,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,373,941
1,0,1,1,1,1,1,30,1,1,0,1,1,5907,56,81.25,183,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,483,825
1,1,1,0,1,1,1,76,1,1,1,0,1,4697,72,115.5,69,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,283,798
1,1,1,0,0,1,1,48,1,0,0,0,1,3885,11,79.0,8577,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,777,865
0,0,1,0,0,1,0,0,0,0,0,0,1,4626,72,20.8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1055,978
0,0,1,0,1,1,1,17,0,1,0,1,1,5477,56,59.5,299,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,796,1024
1,1,1,0,1,1,1,47,0,0,1,0,1,3744,34,100.45,25418,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,835,1079
0,1,1,0,0,1,0,0,0,0,0,1,1,2858,35,20.6,22028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,289,998
0,1,1,0,0,1,0,0,0,0,0,1,1,2768,22,20.3,15494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,830,1052
0,0,1,0,0,0,0,19,1,1,0,1,1,3755,9,39.55,16599,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,840,1114
0,0,1,0,0,1,0,0,0,0,0,1,1,3434,23,20.45,16164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1110
0,0,1,0,1,1,1,0,0,0,0,1,1,4571,68,25.25,21313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1118
0,0,1,0,1,1,0,17,0,0,1,1,1,3296,33,91.25,15975,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,840,1096
0,0,1,0,0,1,0,27,1,1,0,0,1,3175,31,72.45,37031,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,840,1103
1,0,1,0,0,1,0,0,0,0,0,1,1,4831,56,19.7,44683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1117
0,0,1,1,0,1,0,76,1,1,0,0,1,6123,66,75.1,30580,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,840,1097
0,1,1,1,1,1,1,0,0,0,0,1,1,4275,72,25.0,30715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1093
1,0,1,1,1,1,0,17,0,1,0,0,1,6423,58,91.55,19611,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,840,1069
0,0,1,0,0,0,0,25,0,0,0,1,1,5658,37,35.8,11396,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,840,1071
1,1,1,0,0,1,1,76,1,1,1,0,1,4955,71,113.15,592,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,840,1053
0,0,1,1,1,1,0,0,0,0,0,1,1,2618,1,19.85,42832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1129
0,0,1,1,1,1,0,0,0,0,0,1,1,2334,35,19.9,31422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1124
1,0,1,1,1,1,0,0,0,0,0,1,1,4122,6,19.7,8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1126
1,0,1,1,1,1,0,19,0,1,0,1,1,5846,69,59.1,264,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,840,1145
1,1,1,0,1,1,1,53,0,0,1,0,1,6439,53,91.15,20993,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,840,1073
1,0,1,0,0,1,0,10,0,0,0,0,1,5536,5,68.95,36432,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,29,1078
